,diff_read0,diff_read1,diff_read2,diff_read3,diff_read4,diff_read5,diff_read6,diff_read7,diff_read8,diff_read9,mean,start_timestamp,end_timestamp,diff_timestemp,inference
406,0.10999999999999999,0.09999999999999998,0.12,0.08999999999999997,0.09999999999999998,0.09999999999999998,0.08999999999999997,0.08999999999999997,0.10999999999999999,0.06999999999999995,0.09799999999999998,1672914777,1672914791,14,0
407,0.08999999999999997,0.09999999999999998,0.09999999999999998,0.08999999999999997,0.09999999999999998,0.09999999999999998,0.08999999999999997,0.07999999999999996,0.08999999999999997,0.09999999999999998,0.09399999999999997,1672914792,1672914806,14,0
408,0.09999999999999998,0.07999999999999996,0.12,0.10999999999999999,0.94,1.05,0.15,0.99,0.24,0.26,0.404,1672914807,1672914821,14,0
409,0.1100000000000001,0.07000000000000006,0.1100000000000001,0.06000000000000005,0.08000000000000007,0.07000000000000006,0.06000000000000005,0.08000000000000007,0.07000000000000006,0.08000000000000007,0.07900000000000007,1672914637,1672914650,13,0
410,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.08000000000000007,0.08000000000000007,0.06000000000000005,0.7000000000000001,1.34,1.27,1.34,0.5050000000000001,1672914652,1672914666,14,0
411,1.35,1.02,0.26,0.19999999999999996,0.17999999999999994,0.19999999999999996,0.18999999999999995,0.21999999999999997,0.19999999999999996,0.18000000000000005,0.4,1672914668,1672914682,14,1
412,0.16999999999999993,0.16999999999999993,0.20999999999999996,0.4600000000000001,0.29999999999999993,0.28,0.30999999999999994,0.29999999999999993,0.30000000000000004,0.30999999999999994,0.2809999999999999,1672914443,1672914457,14,1
413,0.2799999999999999,0.2899999999999999,0.2899999999999999,0.27,0.26,0.27,0.26,0.26,0.26,0.26,0.2699999999999999,1672914458,1672914472,14,1
414,0.28,0.29000000000000004,0.2799999999999999,0.29000000000000004,0.28,0.29000000000000004,0.28,0.28,0.27,0.29999999999999993,0.28400000000000003,1672914473,1672914487,14,1
415,0.19999999999999996,0.20999999999999996,0.19000000000000006,0.19999999999999996,0.20999999999999996,0.19000000000000006,0.9299999999999999,1.08,1.3900000000000001,1.23,0.583,1672914823,1672914837,14,1
416,-0.22000000000000008,1.17,1.9500000000000002,1.49,1.45,1.48,0.99,1.27,1.76,1.96,1.33,1672914838,1672914852,14,1
417,0.10999999999999999,0.09999999999999998,0.07999999999999996,0.08999999999999997,0.07999999999999996,0.12,0.16000000000000003,0.12,-0.010000000000000009,0.09999999999999998,0.09499999999999999,1672914731,1672914744,13,1
418,0.09999999999999998,0.10999999999999999,0.10999999999999999,0.08999999999999997,0.09999999999999998,0.10999999999999999,0.05999999999999994,0.08999999999999997,0.08999999999999997,0.08999999999999997,0.09499999999999997,1672914746,1672914759,13,0
419,0.12,0.08999999999999997,0.08999999999999997,0.10999999999999999,0.09999999999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,0.10999999999999999,0.06999999999999995,0.09999999999999998,1672914761,1672914775,14,0
420,0.41000000000000003,0.45999999999999996,0.26,0.69,0.16999999999999993,0.16999999999999993,0.17999999999999994,0.15999999999999992,0.19999999999999996,0.1499999999999999,0.28500000000000003,1672914579,1672914593,14,0
421,0.13,0.1200000000000001,0.12,0.10999999999999999,0.2300000000000001,0.10000000000000009,0.1100000000000001,0.09000000000000008,-0.030000000000000027,0.1100000000000001,0.10900000000000006,1672914595,1672914608,13,1
422,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.2400000000000001,0.08000000000000007,0.09000000000000008,0.09000000000000008,0.07000000000000006,0.08000000000000007,0.09000000000000008,0.10400000000000009,1672914610,1672914623,13,0
423,0.29999999999999993,0.29999999999999993,0.30000000000000004,0.29000000000000004,0.27,0.28,0.29000000000000004,0.2899999999999999,0.30000000000000004,0.31999999999999995,0.294,1672914488,1672914502,14,0
424,0.28,0.29999999999999993,0.28,0.28,0.28,0.28,0.29000000000000004,0.2899999999999999,0.2899999999999999,0.29000000000000004,0.28600000000000003,1672914503,1672914517,14,0
425,0.29000000000000004,0.30999999999999994,0.2899999999999999,0.29000000000000004,0.29999999999999993,0.28,0.28,0.4899999999999999,0.32000000000000006,0.28,0.313,1672914518,1672914531,13,0
426,-0.05999999999999994,0.17000000000000004,0.17000000000000004,0.12,0.17999999999999994,0.15000000000000002,0.14,0.14,0.15000000000000002,0.10999999999999999,0.127,1672914684,1672914698,14,1
427,0.15000000000000002,0.15000000000000002,0.08000000000000007,0.26,0.15000000000000002,0.09999999999999998,0.14,0.14,0.17000000000000004,0.12,0.14600000000000005,1672914699,1672914713,14,0
428,0.08000000000000007,0.12,0.08999999999999997,0.07999999999999996,0.12,0.09999999999999998,0.07999999999999996,0.08999999999999997,0.12,0.07999999999999996,0.09599999999999999,1672914715,1672914729,14,1
429,0.27,0.26,0.26,0.25,0.26,0.24,0.22999999999999998,0.25,0.25,0.24,0.251,1672914533,1672914547,14,0
430,0.26,0.22999999999999998,0.20999999999999996,0.3400000000000001,0.24,0.24,0.22999999999999998,0.24,0.27,0.22999999999999998,0.24899999999999997,1672914549,1672914562,13,1
431,0.22999999999999998,0.24,0.24,0.25,0.25,0.22999999999999998,0.28,0.26,0.25,1.29,0.352,1672914564,1672914577,13,0
432,0.5,0.6,-0.27,-1.72,-0.16000000000000003,-0.16000000000000003,1.3599999999999999,0.24,0.6900000000000001,0.010000000000000009,0.10900000000000001,1672926330,1672926344,14,1
433,-1.68,0.30000000000000004,0.32999999999999996,-0.12,0.29999999999999993,0.2899999999999999,0.2899999999999999,0.10999999999999999,-0.040000000000000036,0.020000000000000018,-0.020000000000000018,1672926345,1672926359,14,1
434,-0.32,-0.010000000000000009,0.040000000000000036,-0.13,0.09999999999999998,0.10999999999999999,0.18000000000000005,-0.15999999999999992,0.04999999999999993,0.15999999999999998,0.0020000000000000018,1672926360,1672926373,13,1
435,0.2699999999999999,0.30000000000000004,0.6,0.38,0.35,0.42000000000000004,-0.5599999999999999,-0.050000000000000044,-0.10999999999999999,-0.3600000000000001,0.12399999999999996,1672926375,1672926388,13,1
436,0.5,0.3400000000000001,-0.16000000000000003,-0.39999999999999997,0.37,0.21999999999999997,-0.07000000000000006,-0.030000000000000027,0.040000000000000036,0.06000000000000005,0.08700000000000001,1672926389,1672926402,13,1
437,-0.7000000000000001,-0.32999999999999996,-0.13,0.44999999999999996,0.12,0.16000000000000003,0.16000000000000003,-1.5699999999999998,-0.18999999999999995,-0.20999999999999996,-0.22399999999999998,1672926404,1672926417,13,1
438,0.27,0.27,0.30000000000000004,1.6,-0.019999999999999962,0.07999999999999996,-0.38,-0.040000000000000036,-0.10999999999999999,-0.54,0.14300000000000007,1672926271,1672926284,13,1
439,-1.1600000000000001,0.050000000000000044,0.030000000000000027,0.1100000000000001,-0.25,0.23000000000000004,0.10000000000000009,0.19999999999999996,-0.4099999999999999,-0.18000000000000005,-0.12799999999999997,1672926286,1672926299,13,1
440,0.24,0.24,0.18,-0.06000000000000005,0.17000000000000004,0.15000000000000002,0.15000000000000002,0.10999999999999999,0.10999999999999999,0.08000000000000007,0.13699999999999996,1672926300,1672926314,14,1
441,0.07999999999999996,0.050000000000000044,0.28,0.29000000000000004,0.28,-0.29999999999999993,-0.56,-0.96,0.36000000000000004,0.16999999999999993,-0.03099999999999999,1672926315,1672926329,14,1
442,0.75,0.12,0.14,0.12,0.07000000000000006,-0.33999999999999997,0.0,0.12,-0.43,-0.04999999999999993,0.05000000000000001,1672926419,1672926432,13,1
443,-0.010000000000000009,-0.31,0.84,1.09,-0.44000000000000006,-0.29,0.18999999999999995,-0.17000000000000004,-0.63,-1.09,-0.08200000000000003,1672926434,1672926447,13,1
444,-0.10999999999999999,0.019999999999999907,0.56,0.06000000000000005,0.12,0.08999999999999997,0.05999999999999994,0.08999999999999997,-0.04999999999999993,-0.20999999999999996,0.063,1672926449,1672926462,13,1
445,0.06999999999999995,0.28,-0.08999999999999997,-0.030000000000000027,-0.25,-0.040000000000000036,-0.31999999999999995,0.040000000000000036,0.030000000000000027,-1.33,-0.164,1672926639,1672926653,14,1
446,-0.3400000000000001,0.21999999999999997,0.16000000000000003,0.10000000000000009,0.0,-0.53,-0.08999999999999997,-0.06999999999999995,0.44999999999999996,-0.75,-0.08499999999999999,1672926654,1672926667,13,1
447,-0.12,-0.18000000000000005,-0.16000000000000003,-0.15000000000000002,-0.16000000000000003,-0.13,-0.18000000000000005,-0.26,-0.21999999999999997,-0.10999999999999999,-0.16699999999999998,1672926669,1672926682,13,1
448,-0.26,-0.29000000000000004,-0.1100000000000001,-0.29000000000000004,0.12,0.08999999999999997,0.12,0.6900000000000001,-0.32000000000000006,-0.15000000000000002,-0.04000000000000002,1672926596,1672926609,13,1
449,-0.12,-0.19999999999999996,-1.31,-0.32000000000000006,-0.1299999999999999,-0.36,-0.72,-1.92,0.19999999999999996,0.28,-0.45999999999999996,1672926610,1672926623,13,1
450,-0.09999999999999998,0.15000000000000002,0.24,0.050000000000000044,0.08000000000000007,0.07999999999999996,0.09000000000000008,0.08000000000000007,0.09999999999999998,-2.21,-0.14399999999999996,1672926625,1672926638,13,1
451,0.19999999999999996,0.12,-1.4300000000000002,0.31999999999999995,0.14,0.1499999999999999,0.15000000000000002,0.15999999999999992,0.29000000000000004,0.040000000000000036,0.013999999999999957,1672926772,1672926786,14,1
452,0.16000000000000003,-0.91,-0.16999999999999993,-0.1100000000000001,-0.18000000000000005,-0.42000000000000004,-0.20999999999999996,-0.46,-0.22999999999999998,-0.72,-0.325,1672926787,1672926800,13,1
453,-0.12,-0.14,-0.09999999999999998,0.06999999999999995,0.15000000000000002,0.47,-0.24,0.7,0.12,0.039999999999999925,0.09499999999999999,1672926802,1672926815,13,1
454,0.020000000000000018,-0.7799999999999999,0.02999999999999997,-0.06999999999999995,-0.010000000000000009,-0.07999999999999996,-0.17999999999999994,0.21000000000000008,-0.18999999999999995,0.020000000000000018,-0.10299999999999998,1672926905,1672926918,13,1
455,-0.32999999999999996,-0.26,-0.22999999999999998,-0.22999999999999998,-0.16000000000000003,-0.18000000000000005,-0.10999999999999999,-0.1200000000000001,-0.07000000000000006,-0.10000000000000009,-0.17900000000000002,1672926920,1672926933,13,1
456,-0.06000000000000005,-0.04999999999999993,-0.06999999999999995,-0.050000000000000044,1.1600000000000001,-0.14,-0.29999999999999993,-0.18999999999999995,-0.26,-0.68,-0.06399999999999997,1672926935,1672926948,13,1
457,-0.020000000000000018,-0.04999999999999993,0.24,-0.21999999999999997,-0.32999999999999996,-0.53,0.08000000000000007,0.13,0.07999999999999996,-1.3900000000000001,-0.20099999999999998,1672926463,1672926477,14,1
458,0.67,0.030000000000000027,0.020000000000000018,-0.18,-0.69,0.27,-0.42,-0.06999999999999995,-0.07999999999999996,-0.09999999999999998,-0.05499999999999998,1672926478,1672926491,13,1
459,-0.07999999999999996,0.21000000000000008,0.2300000000000001,-0.029999999999999916,0.3899999999999999,0.34,-0.18000000000000005,-1.0,0.19999999999999998,0.16000000000000003,0.024000000000000025,1672926493,1672926506,13,1
460,-1.58,-0.24,0.29000000000000004,0.20999999999999996,0.38999999999999996,-0.61,-0.6100000000000001,-0.08000000000000007,-0.06000000000000005,-0.08999999999999997,-0.23800000000000004,1672926684,1672926697,13,1
461,-0.07999999999999996,-0.08999999999999997,-0.06999999999999995,0.2799999999999999,-0.3599999999999999,-0.16000000000000003,-0.36999999999999994,-0.5800000000000001,-0.16000000000000003,-0.13,-0.172,1672926699,1672926712,13,1
462,-0.37000000000000005,-0.30000000000000004,-0.7899999999999999,0.010000000000000009,-0.21999999999999997,-1.45,0.10999999999999999,0.44999999999999996,0.91,-0.47,-0.21200000000000002,1672926713,1672926726,13,1
463,-0.30999999999999994,-0.42000000000000004,-0.4600000000000001,0.5700000000000001,-0.20999999999999996,-0.28,-0.24,-0.15000000000000002,-0.07999999999999996,-0.04999999999999993,-0.16299999999999998,1672926861,1672926874,13,1
464,0.20000000000000007,-0.14,-0.14,-0.010000000000000009,-0.25,-0.42000000000000004,-1.58,-0.79,-0.17000000000000004,-0.09999999999999998,-0.33999999999999997,1672926876,1672926889,13,1
465,-0.10999999999999999,-0.08999999999999997,0.1499999999999999,-0.19,-0.86,0.09000000000000008,0.16999999999999993,0.41,0.07000000000000006,-0.16000000000000003,-0.052000000000000005,1672926890,1672926903,13,1
466,-0.16000000000000003,-0.27,-0.06999999999999995,-0.009999999999999898,-0.20999999999999996,0.0,0.43999999999999995,-0.16000000000000003,-0.08999999999999997,-0.27,-0.07999999999999999,1672926551,1672926565,14,1
467,-0.38999999999999996,-1.24,-0.45,-0.51,-0.38,-0.02999999999999997,-0.47,-0.10999999999999999,0.22999999999999998,-0.07999999999999996,-0.34299999999999997,1672926566,1672926579,13,1
468,0.26,-0.020000000000000018,0.12,0.14,0.19000000000000006,0.4,-0.43999999999999995,-0.1499999999999999,-0.17000000000000004,-0.10999999999999993,0.022000000000000026,1672926581,1672926594,13,1
469,0.15999999999999992,-0.14,0.07000000000000006,-0.030000000000000027,-0.48,-0.25,-0.15000000000000002,-0.16999999999999993,-0.08000000000000007,-0.050000000000000044,-0.11200000000000002,1672926508,1672926521,13,1
470,0.1399999999999999,1.2999999999999998,-0.25,-0.22999999999999998,-1.55,-0.8400000000000001,-0.65,-0.21999999999999997,0.14,0.10999999999999999,-0.20500000000000007,1672926522,1672926535,13,1
471,-0.22999999999999998,0.07999999999999996,0.13,-0.020000000000000018,-0.2499999999999999,0.47000000000000003,0.0,0.16000000000000003,0.28,0.26,0.08800000000000001,1672926537,1672926550,13,1
472,-0.09999999999999998,-0.44,-0.15999999999999992,-0.16999999999999993,-0.17000000000000004,-0.64,-0.10999999999999999,0.78,-0.2899999999999999,-0.1399999999999999,-0.14399999999999996,1672926994,1672927008,14,1
473,-0.14,-0.8099999999999999,-0.19999999999999996,-0.09999999999999998,-0.17000000000000004,-0.31999999999999995,-0.76,-0.15000000000000002,-0.10000000000000009,-0.14,-0.28900000000000003,1672927009,1672927023,14,1
474,-0.5,0.3999999999999999,-0.08,0.13,-0.15999999999999992,0.20999999999999996,-0.08000000000000007,0.12,0.039999999999999925,0.06999999999999995,0.014999999999999975,1672927024,1672927037,13,1
475,-0.20999999999999996,-0.030000000000000027,0.09999999999999998,-0.06999999999999995,-0.17000000000000004,-0.12,-0.6499999999999999,-0.039999999999999925,-0.1399999999999999,-0.07999999999999996,-0.14099999999999996,1672926950,1672926963,13,1
476,-0.14,-0.14,-0.030000000000000027,-0.14,-0.13,0.7,-1.3699999999999999,0.09999999999999998,-1.23,-0.3,-0.26799999999999996,1672926965,1672926978,13,1
477,-0.41000000000000003,-1.49,0.04999999999999999,-0.49,0.0,-0.010000000000000009,-0.41999999999999993,-0.12,-0.09000000000000008,0.050000000000000044,-0.293,1672926979,1672926993,14,1
478,0.8600000000000001,0.3999999999999999,-2.26,-0.19999999999999996,-0.06999999999999995,-0.020000000000000018,-0.30999999999999994,-0.17000000000000004,-0.37,0.21999999999999997,-0.19199999999999998,1672926728,1672926741,13,1
479,-0.14,-0.17999999999999994,-0.15999999999999992,-0.12,0.33,-0.15000000000000002,-0.19999999999999996,-0.16000000000000003,-0.15000000000000002,-0.21000000000000008,-0.11400000000000002,1672926743,1672926756,13,1
480,-0.52,-0.26,-0.13,-0.039999999999999925,-0.15000000000000002,-0.63,-0.96,-0.94,1.25,-0.15000000000000002,-0.253,1672926757,1672926771,14,1
481,0.21999999999999997,0.16999999999999993,0.72,-1.02,-0.35000000000000003,0.19,-0.23000000000000004,0.46,0.040000000000000036,-0.040000000000000036,0.01599999999999998,1672926817,1672926830,13,1
482,-0.15000000000000002,0.0,0.19000000000000006,-0.15000000000000002,0.07000000000000006,-0.4,-0.19999999999999996,0.030000000000000027,-0.020000000000000018,-0.26,-0.089,1672926832,1672926845,13,1
483,-0.13,-0.38,-0.24,-0.41000000000000003,-0.21999999999999997,-0.18000000000000005,-0.48,-0.2699999999999999,-0.25,-0.13,-0.269,1672926846,1672926860,14,1
484,-0.08999999999999997,-0.48000000000000004,0.43,-0.6300000000000001,0.0,0.20999999999999996,0.20000000000000007,0.17000000000000004,-0.53,-0.13,-0.08500000000000002,1672927190,1672927203,13,1
485,0.26,0.26,-0.24,-0.62,0.36,0.79,0.22000000000000003,-0.71,-0.30000000000000004,-0.06999999999999995,-0.004999999999999993,1672927204,1672927218,14,1
486,-0.07000000000000006,-0.9199999999999999,-0.13,0.8999999999999999,0.16999999999999993,-0.31,-1.03,-0.04999999999999999,-0.62,-0.26,-0.23200000000000004,1672927219,1672927233,14,1
487,0.07999999999999996,0.09999999999999998,0.12,0.08999999999999997,-0.16000000000000003,-0.26,-0.74,-0.1499999999999999,-0.09999999999999998,-0.10999999999999999,-0.11299999999999999,1672927039,1672927052,13,1
488,-0.07999999999999996,-0.07000000000000006,-0.050000000000000044,-0.050000000000000044,0.15000000000000002,0.020000000000000018,0.04999999999999993,0.030000000000000027,0.04999999999999993,0.0,0.004999999999999982,1672927054,1672927067,13,1
489,-0.31999999999999995,-0.22999999999999998,-0.050000000000000044,-0.3500000000000001,-0.29000000000000004,-0.18999999999999995,-0.10999999999999999,-0.49,-0.26,-0.12,-0.24100000000000002,1672927068,1672927082,14,0
490,-0.15999999999999992,-0.16000000000000003,-0.30000000000000004,0.020000000000000018,-0.029999999999999916,0.05999999999999994,0.04999999999999993,0.17000000000000004,-1.94,-0.51,-0.27999999999999997,1672927144,1672927158,14,1
491,-0.61,-0.45999999999999996,-0.15000000000000002,0.18999999999999995,0.18000000000000005,1.48,0.23,-0.010000000000000009,0.010000000000000009,0.08000000000000007,0.09400000000000003,1672927159,1672927172,13,1
492,-0.050000000000000044,-0.21999999999999997,0.0,-0.06999999999999995,-0.33000000000000007,-0.21999999999999997,-0.15000000000000002,-0.14,0.52,0.1200000000000001,-0.054000000000000006,1672927174,1672927188,14,1
493,-0.10999999999999999,-0.08999999999999997,-0.10999999999999999,-0.45999999999999996,-0.15000000000000002,-0.31999999999999995,-0.13,1.35,0.4,-0.41000000000000003,-0.0029999999999999584,1672927084,1672927097,13,1
494,-0.77,-0.22999999999999998,-0.06999999999999995,-1.04,0.010000000000000009,0.09999999999999998,0.19000000000000006,0.07999999999999996,0.039999999999999925,0.050000000000000044,-0.16399999999999995,1672927099,1672927112,13,1
495,0.039999999999999925,0.040000000000000036,0.020000000000000018,-0.33999999999999997,-0.15000000000000002,-0.15000000000000002,-0.12,-0.43000000000000005,-0.72,-0.07999999999999996,-0.189,1672927113,1672927127,14,1
496,-1.21,0.13,-0.17000000000000004,0.06999999999999995,-0.13,-0.06000000000000005,-0.010000000000000009,0.10999999999999999,0.06999999999999995,0.050000000000000044,-0.11500000000000002,1672927234,1672927248,14,1
497,0.10999999999999999,-0.45000000000000007,-0.020000000000000018,0.040000000000000036,0.1399999999999999,0.12,0.04999999999999993,0.06000000000000005,0.0,0.14,0.018999999999999982,1672927250,1672927263,13,1
498,0.029999999999999916,-0.31,-0.18999999999999995,-0.15000000000000002,0.8500000000000001,-0.17000000000000004,-0.20999999999999996,-0.72,0.04999999999999999,-0.10999999999999999,-0.093,1672927265,1672927278,13,1
499,-1.74,-1.75,-1.75,-1.76,-1.75,-1.72,-1.73,-1.72,-1.73,-1.74,-1.739,1673013242,1673013255,13,0
500,-1.6,-1.63,-0.86,-1.97,-1.21,-1.01,-1.04,-1.0,-1.04,-1.04,-1.2399999999999998,1673013256,1673013269,13,1
501,-1.01,-1.03,-1.05,-1.06,-1.06,-1.01,-1.02,-1.05,-1.01,-1.01,-1.0310000000000001,1673013271,1673013284,13,0
502,-1.9,-1.47,-1.24,-1.24,-1.08,-0.72,-1.11,-1.06,-1.05,-1.05,-1.1920000000000002,1673013010,1673013023,13,1
503,-1.06,-1.69,0.75,-0.44000000000000006,-1.2100000000000002,-1.3900000000000001,-1.6,-1.52,-1.79,-1.66,-1.161,1673013025,1673013038,13,1
504,-1.68,-1.69,-1.64,-1.67,-1.66,-1.65,-1.65,-1.65,-1.66,-1.65,-1.6600000000000001,1673013039,1673013052,13,1
505,-0.21999999999999997,-0.20000000000000007,-0.38,-0.39999999999999997,-1.1,-1.62,-1.63,-1.6400000000000001,-1.62,-1.62,-1.043,1673013097,1673013122,25,1
506,-1.62,-1.62,-1.62,-1.71,-1.98,-0.67,-1.67,-1.54,-1.68,-0.48999999999999994,-1.46,1673013129,1673013152,23,1
507,-1.82,-1.4100000000000001,-1.42,-0.91,-1.5899999999999999,-1.5899999999999999,-1.58,-1.58,-1.6,-1.6099999999999999,-1.511,1673013153,1673013174,21,1
508,-1.6300000000000001,-1.34,-0.33999999999999997,-1.49,-1.4100000000000001,-0.27,-1.45,-1.45,-1.48,-0.21000000000000008,-1.1070000000000002,1673012966,1673012979,13,1
509,-0.64,-1.54,-1.61,-1.61,-1.65,-2.17,-0.8300000000000001,-1.9300000000000002,-0.5900000000000001,0.35999999999999993,-1.221,1673012980,1673012994,14,1
510,-0.37,-0.8399999999999999,-1.0,-0.9299999999999999,-1.54,-1.51,-1.51,-1.53,-1.56,-1.49,-1.228,1673012995,1673013008,13,1
511,-0.99,-0.99,-1.0,-1.0,-0.96,-0.99,-1.02,-0.98,-0.98,-0.96,-0.9870000000000001,1673013286,1673013299,13,0
512,-0.95,-0.96,-1.59,-0.77,-1.77,-1.89,-1.25,-1.93,-1.3900000000000001,-1.79,-1.4289999999999998,1673013300,1673013313,13,1
513,-1.89,-1.64,-1.53,-2.25,-1.55,-1.5899999999999999,-1.51,-1.52,-1.52,-1.49,-1.6489999999999998,1673013315,1673013328,13,1
514,-1.47,-1.48,-1.46,-1.48,-1.48,-1.46,-1.47,-1.48,-1.47,-1.47,-1.4720000000000004,1673013418,1673013431,13,1
515,-1.46,-1.48,-1.47,-1.48,-1.46,-1.46,-1.44,-1.49,-1.48,-1.48,-1.4700000000000002,1673013432,1673013445,13,0
516,-1.48,-1.48,-1.44,-1.47,-1.47,-1.47,-1.49,-1.49,-1.48,-1.49,-1.4760000000000002,1673013447,1673013460,13,1
517,-1.6,-1.6,-1.6,-1.59,-1.61,-1.61,-1.63,-1.61,-1.62,-1.6,-1.607,1673013176,1673013205,29,0
518,-1.61,-1.6,-1.62,-1.6,-1.6,-1.62,-1.6,0.18,-0.25,-1.71,-1.3029999999999997,1673013207,1673013225,18,1
519,-1.67,-1.67,-1.74,-1.56,-1.73,-1.72,-1.74,-1.71,-1.7,-1.76,-1.7000000000000004,1673013226,1673013239,13,1
520,-1.51,-1.51,-1.48,-1.49,-1.48,-1.49,-1.5,-1.48,-1.5,-1.5,-1.4940000000000002,1673013330,1673013343,13,0
521,-1.5,-1.48,-1.48,-1.51,-1.5,-1.49,-1.48,-1.49,-1.47,-1.49,-1.489,1673013344,1673013358,14,1
522,-1.48,-1.49,-1.51,-1.49,-1.49,-1.48,-1.49,-1.49,-1.48,-1.48,-1.488,1673013359,1673013372,13,1
523,-1.66,-1.47,-1.3199999999999998,-1.1,-1.56,-0.8799999999999999,-1.3399999999999999,-1.1400000000000001,-1.29,-1.29,-1.3049999999999997,1673013054,1673013067,13,1
524,-1.09,-1.1,-1.02,-1.07,-1.02,-1.02,-1.01,-1.03,-1.01,-0.98,-1.035,1673013068,1673013081,13,0
525,-0.98,-1.0,-2.25,-0.55,-0.9199999999999999,-1.25,-1.32,-0.84,-1.0899999999999999,-2.4299999999999997,-1.263,1673013083,1673013096,13,1
526,-1.48,-1.5,-1.49,-1.49,-1.48,-1.48,-1.48,-1.45,-1.47,-1.46,-1.4780000000000002,1673013374,1673013387,13,0
527,-1.47,-1.47,-1.49,-1.49,-1.48,-1.47,-1.47,-1.46,-1.46,-1.48,-1.4740000000000002,1673013388,1673013401,13,0
528,-1.48,-1.46,-1.46,-1.47,-1.45,-1.45,-1.45,-1.48,-1.47,-1.46,-1.4629999999999999,1673013403,1673013416,13,1
529,-1.69,-1.7000000000000002,-1.69,-1.69,-1.7000000000000002,-1.7000000000000002,-1.69,-1.69,-1.7000000000000002,-1.7000000000000002,-1.6949999999999996,1673013767,1673013780,13,0
530,-1.69,-1.6800000000000002,-1.6800000000000002,-1.69,-1.7000000000000002,-1.7000000000000002,-1.69,-1.69,-1.7000000000000002,-1.7000000000000002,-1.6919999999999997,1673013782,1673013794,12,1
531,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.7000000000000002,-1.6909999999999996,1673013796,1673013809,13,1
532,-1.46,-1.46,-1.45,-1.46,-1.48,-1.48,-1.48,-1.47,-1.45,-1.47,-1.4660000000000002,1673013549,1673013562,13,0
533,-1.45,-1.44,-1.46,-1.46,-1.47,-1.46,-1.49,-1.48,-1.48,-1.47,-1.466,1673013563,1673013576,13,1
534,-1.46,-1.47,-1.46,-1.45,-1.47,-1.46,-1.47,-1.48,-1.47,-1.47,-1.4660000000000002,1673013578,1673013591,13,1
535,-1.71,-1.71,-1.73,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,-1.7200000000000002,-1.7130000000000003,1673013863,1673013876,13,0
536,-1.67,-1.69,-1.67,-1.65,-1.6600000000000001,-1.6800000000000002,-1.69,-1.69,-1.78,-1.29,-1.6469999999999998,1673013878,1673013891,13,1
537,-1.96,-1.68,-1.38,-1.0599999999999998,-0.8200000000000001,-0.9299999999999999,-1.12,-0.6799999999999999,-0.6100000000000001,-0.67,-1.0909999999999997,1673013892,1673013905,13,1
538,-1.43,-1.48,-1.47,-1.47,-1.46,-1.46,-1.45,-1.46,-1.46,-1.48,-1.4620000000000002,1673013505,1673013518,13,1
539,-1.45,-1.45,-1.45,-1.46,-1.47,-1.46,-1.47,-1.48,-1.48,-1.48,-1.465,1673013520,1673013533,13,1
540,-1.47,-1.45,-1.46,-1.46,-1.46,-1.46,-1.46,-1.45,-1.48,-1.47,-1.462,1673013534,1673013547,13,0
541,-0.8300000000000001,-1.06,-1.1700000000000002,-0.6799999999999999,-0.8600000000000001,-0.65,-1.18,-1.32,-1.9,-1.7,-1.135,1673013907,1673013920,13,1
542,-1.6800000000000002,-1.69,-1.3900000000000001,-1.6,-0.8699999999999999,-1.28,-1.1199999999999999,-1.4700000000000002,-1.19,0.5,-1.1789999999999998,1673013922,1673013935,13,1
543,-1.73,-1.6600000000000001,-1.1099999999999999,-1.6800000000000002,-0.9500000000000001,-1.34,-1.43,-1.11,-1.3,-1.17,-1.348,1673013937,1673013950,13,1
544,-1.69,-1.7000000000000002,-1.7000000000000002,-1.71,-1.71,-1.7000000000000002,-1.69,-1.7000000000000002,-1.7000000000000002,-1.69,-1.6990000000000003,1673013819,1673013832,13,0
545,-1.6800000000000002,-1.7000000000000002,-1.69,-1.7200000000000002,-1.7199999999999998,-1.71,-1.71,-1.73,-1.7000000000000002,-1.7200000000000002,-1.7080000000000002,1673013834,1673013847,13,1
546,-1.7200000000000002,-1.7200000000000002,-1.7200000000000002,-1.73,-1.7200000000000002,-1.73,-1.71,-1.7200000000000002,-1.71,-1.71,-1.719,1673013848,1673013862,14,0
547,-1.99,-1.67,-1.6,-1.62,-1.6099999999999999,-1.6099999999999999,-1.6099999999999999,-1.62,-1.62,-1.6099999999999999,-1.656,1673013636,1673013649,13,1
548,-1.6099999999999999,-1.62,-1.63,-1.63,-1.62,-1.62,-1.62,-1.63,-1.63,-1.63,-1.6239999999999999,1673013651,1673013663,12,0
549,-1.6400000000000001,-1.62,-1.62,-1.63,-1.6400000000000001,-1.62,-1.63,-1.6400000000000001,-1.6400000000000001,-1.65,-1.6329999999999998,1673013665,1673013678,13,0
550,-1.46,-1.49,-1.47,-1.45,-1.5,-1.49,-1.47,-1.47,-1.49,-1.48,-1.477,1673013461,1673013474,13,1
551,-1.46,-1.46,-1.45,-1.49,-1.5,-1.46,-1.49,-1.5,-1.46,-1.47,-1.474,1673013476,1673013489,13,0
